N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
574062,2021-11-02 14:30:00,17675.0,United Kingdom,640,118390
544754,2021-02-23 10:58:00,16394.0,United Kingdom,365,31241
580432,2021-12-04 12:14:00,13153.0,United Kingdom,418,48622
567456,2021-09-20 12:16:00,16029.0,United Kingdom,420,70300
576852,2021-11-16 15:45:00,16809.0,United Kingdom,194,29432
564330,2021-08-24 13:57:00,13411.0,United Kingdom,72,21355
571271,2021-10-16 12:16:00,15440.0,United Kingdom,72,14602
549467,2021-04-08 14:26:00,13305.0,United Kingdom,125,19475
550907,2021-04-21 12:35:00,13798.0,United Kingdom,150,30650
542594,2021-01-28 17:24:00,Sin identificar,United Kingdom,1,125
569019,2021-09-30 09:38:00,15602.0,United Kingdom,428,40224
558766,2021-07-03 13:24:00,14257.0,United Kingdom,107,30633
540114,2021-01-05 09:44:00,15498.0,United Kingdom,320,24340
580893,2021-12-06 12:38:00,17290.0,United Kingdom,128,17221
566075,2021-09-09 09:03:00,16173.0,United Kingdom,105,20567
568902,2021-09-29 13:23:00,13503.0,United Kingdom,248,21685
546134,2021-03-09 15:35:00,13493.0,Switzerland,314,43928
554381,2021-05-24 11:46:00,16709.0,United Kingdom,28,13380
564965,2021-08-31 15:07:00,17677.0,United Kingdom,987,156582
552663,2021-05-10 15:04:00,Sin identificar,United Kingdom,69,48532
552279,2021-05-08 12:38:00,15117.0,United Kingdom,670,31240
553849,2021-05-19 12:54:00,Sin identificar,United Kingdom,1,395
564301,2021-08-24 11:54:00,14299.0,United Kingdom,580,87120
560122,2021-07-15 10:33:00,14332.0,United Kingdom,48,11904
541659,2021-01-20 12:16:00,15262.0,United Kingdom,73,17895
549668,2021-04-11 12:21:00,Sin identificar,United Kingdom,2,3390
539322,2020-12-16 19:22:00,14713.0,United Kingdom,77,12690
553749,2021-05-19 09:59:00,13468.0,United Kingdom,100,25380
572656,2021-10-25 12:22:00,14607.0,United Kingdom,288,43200
572125,2021-10-21 08:57:00,16156.0,United Kingdom,106,28498
570602,2021-10-11 12:17:00,14141.0,United Kingdom,57,19947
547093,2021-03-21 08:20:00,14762.0,United Kingdom,341,30052
577550,2021-11-20 15:05:00,17738.0,United Kingdom,318,30756
540265,2021-01-06 10:46:00,15271.0,United Kingdom,86,25310
574265,2021-11-03 14:17:00,15605.0,United Kingdom,123,30345
568156,2021-09-25 12:16:00,14367.0,United Kingdom,224,51134
566720,2021-09-14 12:42:00,13634.0,United Kingdom,231,58851
558917,2021-07-05 09:34:00,12980.0,United Kingdom,24,83880
561645,2021-07-28 15:16:00,14911.0,EIRE,2270,434510
555266,2021-06-01 16:12:00,15611.0,United Kingdom,12,10060
552674,2021-05-10 15:07:00,Sin identificar,United Kingdom,80,55849
564852,2021-08-30 17:23:00,14976.0,United Kingdom,47,10970
578024,2021-11-22 13:27:00,12705.0,Germany,341,63920
552696,2021-05-10 15:48:00,13592.0,United Kingdom,38,9594
556092,2021-06-08 15:25:00,Sin identificar,United Kingdom,56,32418
560383,2021-07-18 12:52:00,16762.0,United Kingdom,143,31415
554834,2021-05-26 15:35:00,17416.0,United Kingdom,168,32760
557316,2021-06-19 16:04:00,17299.0,United Kingdom,228,15163
555728,2021-06-06 16:41:00,17252.0,United Kingdom,191,34196
562456,2021-08-05 10:39:00,15194.0,United Kingdom,304,40202
557103,2021-06-16 15:49:00,16852.0,United Kingdom,51,11306
559324,2021-07-07 14:56:00,12971.0,United Kingdom,148,15840
578992,2021-11-27 15:38:00,13610.0,United Kingdom,36,11824
559293,2021-07-07 12:29:00,16743.0,United Kingdom,15,2888
581172,2021-12-07 15:07:00,16525.0,United Kingdom,284,32172
561696,2021-07-29 10:06:00,13277.0,United Kingdom,46,7590
550495,2021-04-18 15:00:00,13769.0,United Kingdom,74,20288
566254,2021-09-11 12:16:00,13993.0,United Kingdom,90,38490
566041,2021-09-08 13:48:00,13814.0,Germany,532,96158
570103,2021-10-07 12:18:00,15719.0,United Kingdom,174,36011
571054,2021-10-13 13:58:00,14234.0,United Kingdom,502,36978
543240,2021-02-04 13:47:00,14462.0,United Kingdom,4,1580
554054,2021-05-20 15:29:00,Sin identificar,United Kingdom,278,122103
561257,2021-07-26 12:00:00,14911.0,EIRE,252,39677
571746,2021-10-19 10:56:00,17043.0,United Kingdom,395,76885
576607,2021-11-15 15:42:00,12474.0,Germany,540,76256
576654,2021-11-16 10:55:00,15584.0,United Kingdom,67,14406
546769,2021-03-16 14:57:00,17504.0,United Kingdom,523,85901
562809,2021-08-09 15:12:00,16775.0,United Kingdom,29,10963
539466,2020-12-19 12:46:00,12668.0,Germany,337,46987
554095,2021-05-22 12:51:00,14682.0,United Kingdom,32,2080
552449,2021-05-09 13:49:00,12355.0,Bahrain,240,45940
579600,2021-11-30 12:00:00,13647.0,United Kingdom,236,40222
548635,2021-04-01 12:27:00,16333.0,United Kingdom,1432,53872
541496,2021-01-18 15:00:00,Sin identificar,United Kingdom,51,40315
575955,2021-11-13 12:05:00,14044.0,United Kingdom,57,11071
564428,2021-08-25 11:27:00,17844.0,Canada,52,5156
568793,2021-09-29 09:55:00,16011.0,United Kingdom,166,27188
569521,2021-10-04 14:33:00,16474.0,United Kingdom,248,58073
546884,2021-03-17 18:08:00,Sin identificar,United Kingdom,372,154693
558473,2021-06-29 15:41:00,16553.0,United Kingdom,200,23720
578023,2021-11-22 13:25:00,17502.0,United Kingdom,24,3000
541251,2021-01-16 13:25:00,15046.0,United Kingdom,107,25825
538634,2020-12-13 13:28:00,14085.0,United Kingdom,242,49124
568344,2021-09-26 15:23:00,16531.0,United Kingdom,210,20490
545324,2021-03-01 14:58:00,13110.0,United Kingdom,68,26860
566225,2021-09-11 10:35:00,16899.0,United Kingdom,30,7810
563776,2021-08-19 11:23:00,12600.0,Germany,101,27537
570017,2021-10-07 10:09:00,15706.0,United Kingdom,12,10200
550638,2021-04-19 15:44:00,Sin identificar,United Kingdom,264,121552
546580,2021-03-15 11:09:00,14911.0,EIRE,328,87059
559639,2021-07-11 12:23:00,13767.0,United Kingdom,180,45726
545224,2021-03-01 09:03:00,17068.0,United Kingdom,86,18270
563099,2021-08-12 09:37:00,15689.0,United Kingdom,28,15060
571265,2021-10-16 11:31:00,16674.0,United Kingdom,125,19741
553891,2021-05-19 16:47:00,16839.0,United Kingdom,400,68240
564171,2021-08-23 14:00:00,16133.0,United Kingdom,86,30866
570422,2021-10-10 13:37:00,14132.0,United Kingdom,363,41954
536638,2020-12-02 11:41:00,16244.0,United Kingdom,619,105663
551148,2021-04-26 14:12:00,15939.0,United Kingdom,1044,126540
550784,2021-04-20 13:59:00,13269.0,United Kingdom,208,37068
569678,2021-10-05 14:16:00,17816.0,United Kingdom,5,901
560582,2021-07-19 15:30:00,12875.0,United Kingdom,291,4947
547860,2021-03-27 12:21:00,17625.0,United Kingdom,382,54968
559888,2021-07-13 11:47:00,16450.0,United Kingdom,200,31192
547401,2021-03-22 17:00:00,17576.0,United Kingdom,112,19802
557938,2021-06-23 15:35:00,Sin identificar,United Kingdom,376,143518
580441,2021-12-04 12:18:00,13808.0,United Kingdom,114,22916
544970,2021-02-25 11:33:00,13362.0,United Kingdom,336,81270
564866,2021-08-31 10:40:00,14660.0,United Kingdom,104,12895
578344,2021-11-24 09:21:00,Sin identificar,United Kingdom,1603,621559
543095,2021-02-03 11:30:00,16814.0,United Kingdom,59,17070
574444,2021-11-04 11:41:00,18122.0,United Kingdom,151,19847
548733,2021-04-04 10:29:00,17648.0,United Kingdom,169,58387
552713,2021-05-11 09:06:00,Sin identificar,United Kingdom,5,885
575061,2021-11-08 12:29:00,14524.0,United Kingdom,26,11190
542521,2021-01-28 12:28:00,17965.0,United Kingdom,63,15088
555234,2021-06-01 12:54:00,14515.0,United Kingdom,194,34025
578523,2021-11-24 14:10:00,15311.0,United Kingdom,150,15076
578318,2021-11-23 16:48:00,17135.0,United Kingdom,120,16470
540521,2021-01-09 12:46:00,12651.0,France,78,11400
544690,2021-02-23 08:48:00,14156.0,EIRE,668,148020
580748,2021-12-06 09:48:00,Sin identificar,United Kingdom,5,995
544163,2021-02-16 13:02:00,16875.0,United Kingdom,18,3750
563023,2021-08-11 13:39:00,14639.0,United Kingdom,210,53434
572190,2021-10-21 11:16:00,Sin identificar,United Kingdom,4,746
552559,2021-05-10 11:44:00,15865.0,United Kingdom,178,31393
567883,2021-09-22 15:03:00,12906.0,United Kingdom,207,38973
567660,2021-09-21 15:02:00,17731.0,United Kingdom,143,27637
578315,2021-11-23 16:34:00,17725.0,United Kingdom,167,31933
543178,2021-02-04 10:31:00,14911.0,EIRE,75,22960
572703,2021-10-25 14:35:00,16110.0,United Kingdom,380,64355
548351,2021-03-30 14:51:00,13001.0,United Kingdom,502,85082
543476,2021-02-08 15:24:00,13050.0,United Kingdom,205,30324
566588,2021-09-13 14:42:00,17562.0,United Kingdom,74,19178
553175,2021-05-15 11:17:00,Sin identificar,United Kingdom,127,24423
538849,2020-12-14 13:31:00,14415.0,United Kingdom,463,87518
550640,2021-04-19 15:51:00,Sin identificar,United Kingdom,3,715
568161,2021-09-25 12:31:00,15860.0,United Kingdom,40,10806
562120,2021-08-02 17:04:00,13756.0,United Kingdom,398,32150
545683,2021-03-06 11:50:00,14903.0,United Kingdom,234,53318
544885,2021-02-24 11:38:00,14243.0,United Kingdom,100,33940
569004,2021-09-29 18:18:00,14409.0,United Kingdom,70,11572
560884,2021-07-21 16:12:00,13694.0,United Kingdom,600,89000
580162,2021-12-02 10:52:00,12856.0,United Kingdom,126,21310
543762,2021-02-11 15:14:00,Sin identificar,United Kingdom,3,655
542386,2021-01-27 14:35:00,17540.0,United Kingdom,64,26880
573006,2021-10-27 12:16:00,16232.0,United Kingdom,112,26584
558479,2021-06-29 16:44:00,17837.0,United Kingdom,28,11980
552189,2021-05-06 14:04:00,12748.0,United Kingdom,24,1008
546977,2021-03-18 12:08:00,Sin identificar,United Kingdom,119,89520
566240,2021-09-11 11:29:00,14508.0,United Kingdom,70,13756
543285,2021-02-07 09:48:00,14600.0,United Kingdom,125,39333
577091,2021-11-17 16:29:00,16531.0,United Kingdom,43,13195
537242,2020-12-06 10:19:00,14748.0,United Kingdom,282,41222
578290,2021-11-23 14:07:00,13644.0,United Kingdom,481,77892
576252,2021-11-14 13:55:00,14418.0,United Kingdom,774,88946
563245,2021-08-15 10:53:00,16272.0,United Kingdom,222,40990
579164,2021-11-28 14:00:00,15838.0,United Kingdom,132,24204
568225,2021-09-26 10:35:00,13014.0,United Kingdom,100,39915
556203,2021-06-09 13:09:00,12399.0,Belgium,145,13008
565116,2021-09-01 11:30:00,13089.0,United Kingdom,1322,229752
554988,2021-05-29 13:32:00,15897.0,United Kingdom,145,11971
559171,2021-07-07 08:21:00,17651.0,United Kingdom,195,37761
541417,2021-01-17 16:23:00,16033.0,United Kingdom,102,26296
561073,2021-07-24 15:46:00,13408.0,United Kingdom,589,110431
558729,2021-07-01 14:51:00,13450.0,United Kingdom,424,44064
557414,2021-06-20 11:42:00,15840.0,United Kingdom,256,24174
561071,2021-07-24 15:39:00,14057.0,United Kingdom,328,44026
562892,2021-08-10 12:24:00,16292.0,United Kingdom,191,30225
562524,2021-08-05 13:28:00,15201.0,United Kingdom,225,30141
559745,2021-07-12 11:15:00,17790.0,United Kingdom,47,11307
581380,2021-12-08 12:52:00,13102.0,United Kingdom,77,19407
566555,2021-09-13 11:41:00,15216.0,United Kingdom,28,9660
576888,2021-11-16 17:16:00,14948.0,United Kingdom,104,26770
580697,2021-12-05 16:05:00,15984.0,United Kingdom,397,54133
546523,2021-03-14 12:42:00,13319.0,United Kingdom,36,5220
561819,2021-07-29 15:59:00,13928.0,United Kingdom,20,10420
542354,2021-01-27 12:19:00,14709.0,United Kingdom,135,40795
579444,2021-11-29 13:40:00,13999.0,United Kingdom,217,39597
568143,2021-09-25 11:28:00,13266.0,United Kingdom,373,30577
538107,2020-12-09 15:21:00,12826.0,United Kingdom,80,15500
552866,2021-05-11 17:36:00,Sin identificar,United Kingdom,43,5269
548627,2021-04-01 12:19:00,16333.0,United Kingdom,3080,144560
580124,2021-12-01 17:12:00,Sin identificar,EIRE,176,36197
573269,2021-10-28 13:00:00,16764.0,United Kingdom,107,24978
545660,2021-03-04 14:28:00,17191.0,United Kingdom,159,31077
552041,2021-05-06 08:25:00,14273.0,United Kingdom,55,10590
567158,2021-09-16 17:39:00,16878.0,United Kingdom,12,1330
572302,2021-10-23 14:47:00,15427.0,United Kingdom,302,37103
537604,2020-12-07 13:01:00,13488.0,United Kingdom,516,138192
536960,2020-12-03 12:48:00,16477.0,United Kingdom,125,22565
554652,2021-05-25 12:56:00,Sin identificar,United Kingdom,32,6720
546899,2021-03-17 18:27:00,14298.0,United Kingdom,720,94620
581001,2021-12-07 08:07:00,12583.0,France,312,69477
574302,2021-11-03 16:28:00,13914.0,United Kingdom,125,32107
548807,2021-04-04 12:54:00,16422.0,United Kingdom,1648,229800
550956,2021-04-21 16:37:00,17179.0,United Kingdom,110,24531
567369,2021-09-20 09:06:00,17527.0,United Kingdom,233,18160
538120,2020-12-09 15:35:00,17017.0,United Kingdom,150,14450
545634,2021-03-04 12:12:00,14911.0,EIRE,264,30818
555281,2021-06-02 09:03:00,17162.0,United Kingdom,6,4775
571749,2021-10-19 11:16:00,17934.0,United Kingdom,68,6580
553830,2021-05-19 11:32:00,17871.0,United Kingdom,182,15590
577316,2021-11-18 13:30:00,12578.0,Italy,448,118585
576512,2021-11-15 12:09:00,15524.0,United Kingdom,4,44000
567899,2021-09-22 16:26:00,14911.0,EIRE,670,80982
552324,2021-05-09 09:46:00,16672.0,United Kingdom,386,68150
573351,2021-10-30 12:34:00,13524.0,United Kingdom,117,19632
548859,2021-04-04 13:32:00,13668.0,United Kingdom,112,22125
578330,2021-11-24 08:28:00,17523.0,United Kingdom,438,27798
548361,2021-03-30 15:38:00,16092.0,United Kingdom,211,31087
547583,2021-03-24 11:07:00,12901.0,United Kingdom,444,56232
557216,2021-06-17 12:23:00,17677.0,United Kingdom,24,4242
553100,2021-05-13 11:57:00,Sin identificar,United Kingdom,6,690
553468,2021-05-17 11:14:00,16029.0,United Kingdom,576,92160
563818,2021-08-19 11:55:00,13327.0,United Kingdom,190,38230
579777,2021-11-30 15:13:00,Sin identificar,United Kingdom,1763,676906
547892,2021-03-28 10:15:00,12669.0,France,848,113630
575360,2021-11-09 14:59:00,16516.0,United Kingdom,58,10170
543197,2021-02-04 12:36:00,12842.0,United Kingdom,157,31073
551002,2021-04-26 09:37:00,16834.0,United Kingdom,358,41346
579941,2021-12-01 10:31:00,16496.0,United Kingdom,327,41448
580403,2021-12-04 11:56:00,17858.0,United Kingdom,143,76372
566091,2021-09-09 10:37:00,17870.0,United Kingdom,127,14675
542914,2021-02-01 16:03:00,16161.0,United Kingdom,142,27240
578521,2021-11-24 14:06:00,17812.0,United Kingdom,85,20338
579552,2021-11-30 10:54:00,16210.0,United Kingdom,440,78846
557427,2021-06-20 12:14:00,12429.0,Denmark,393,112540
540794,2021-01-11 11:54:00,16034.0,United Kingdom,128,15360
569147,2021-09-30 15:33:00,12842.0,United Kingdom,390,80826
563660,2021-08-18 11:03:00,13694.0,United Kingdom,48,23760
536579,2020-12-01 16:16:00,13777.0,United Kingdom,276,31596
566259,2021-09-11 12:45:00,17317.0,United Kingdom,606,202794
565436,2021-09-04 13:45:00,14189.0,United Kingdom,270,36096
555278,2021-06-01 17:33:00,Sin identificar,United Kingdom,374,106138
536373,2020-12-01 09:02:00,17850.0,United Kingdom,88,25986
570284,2021-10-10 11:30:00,14419.0,United Kingdom,50,12639
581131,2021-12-07 12:51:00,16393.0,United Kingdom,140,30670
539105,2020-12-16 10:43:00,14825.0,United Kingdom,69,21233
574834,2021-11-07 11:30:00,13139.0,United Kingdom,266,71890
577133,2021-11-18 08:47:00,13962.0,United Kingdom,57,5195
567528,2021-09-21 09:18:00,14356.0,United Kingdom,148,35620
572650,2021-10-25 12:00:00,15506.0,United Kingdom,227,30506
554841,2021-05-26 17:21:00,Sin identificar,United Kingdom,1,375
580504,2021-12-04 13:32:00,17936.0,United Kingdom,262,38984
539091,2020-12-16 09:52:00,13756.0,United Kingdom,50,16380
557291,2021-06-19 13:01:00,18230.0,United Kingdom,144,38898
573370,2021-10-30 13:30:00,16626.0,United Kingdom,138,40390
569340,2021-10-03 14:19:00,15299.0,United Kingdom,120,64200
542384,2021-01-27 14:31:00,15827.0,United Kingdom,95,17735
550937,2021-04-21 15:16:00,13223.0,United Kingdom,48,10080
560473,2021-07-19 10:42:00,12431.0,Australia,174,48302
539214,2020-12-16 12:31:00,17062.0,United Kingdom,78,14130
536407,2020-12-01 11:34:00,17850.0,United Kingdom,12,2220
549959,2021-04-13 13:47:00,16097.0,United Kingdom,87,18505
539979,2020-12-23 14:10:00,Sin identificar,United Kingdom,7,1245
548371,2021-03-30 16:28:00,17757.0,United Kingdom,378,35370
558700,2021-07-01 12:33:00,17920.0,United Kingdom,274,30461
542258,2021-01-26 17:08:00,17372.0,United Kingdom,58,16240
540456,2021-01-07 12:14:00,13534.0,United Kingdom,80,18800
546384,2021-03-11 13:03:00,15311.0,United Kingdom,627,82607
545431,2021-03-02 14:58:00,12873.0,United Kingdom,128,37400
563436,2021-08-16 12:32:00,16131.0,United Kingdom,2,1700
554064,2021-05-22 10:29:00,14195.0,United Kingdom,24,18360
567878,2021-09-22 14:42:00,16910.0,United Kingdom,179,29052
575320,2021-11-09 13:30:00,17011.0,United Kingdom,186,27090
557254,2021-06-17 17:30:00,Sin identificar,United Kingdom,2,660
559922,2021-07-13 15:50:00,14400.0,United Kingdom,454,57470
572929,2021-10-27 09:36:00,16626.0,United Kingdom,8,1320
562964,2021-08-11 10:29:00,13488.0,United Kingdom,383,64236
556577,2021-06-13 14:12:00,17579.0,United Kingdom,91,16441
555412,2021-06-03 09:46:00,13069.0,United Kingdom,42,6130
554362,2021-05-24 10:17:00,17811.0,United Kingdom,43,15035
553570,2021-05-18 09:23:00,13756.0,United Kingdom,141,39921
559791,2021-07-12 12:24:00,17675.0,United Kingdom,170,52730
554347,2021-05-24 08:21:00,16523.0,United Kingdom,459,72040
548909,2021-04-05 08:43:00,12779.0,Poland,432,70584
560047,2021-07-14 15:01:00,17259.0,United Kingdom,135,22173
579670,2021-11-30 12:36:00,15611.0,United Kingdom,66,14691
537127,2020-12-05 12:13:00,13831.0,United Kingdom,160,40800
549569,2021-04-10 15:15:00,15547.0,United Kingdom,287,28066
580521,2021-12-04 14:59:00,Sin identificar,United Kingdom,1,795
556487,2021-06-12 13:51:00,17289.0,United Kingdom,134,16736
549243,2021-04-07 11:47:00,16043.0,United Kingdom,102,14410
541680,2021-01-20 14:18:00,14062.0,United Kingdom,1059,165227
569538,2021-10-04 15:55:00,14462.0,United Kingdom,193,30187
571258,2021-10-14 17:23:00,17837.0,United Kingdom,31,13025
562451,2021-08-05 09:25:00,15110.0,United Kingdom,52,20690
571559,2021-10-18 09:32:00,14911.0,EIRE,283,80815
556126,2021-06-09 10:23:00,14911.0,EIRE,245,33800
550341,2021-04-17 15:53:00,13018.0,United Kingdom,210,36536
562448,2021-08-04 19:22:00,17428.0,United Kingdom,905,132755
536985,2020-12-03 14:40:00,15373.0,United Kingdom,42,33430
555324,2021-06-02 11:02:00,Sin identificar,United Kingdom,71,47687
557259,2021-06-19 10:38:00,15909.0,United Kingdom,98,19194
568180,2021-09-25 13:42:00,15429.0,United Kingdom,309,24306
555817,2021-06-07 11:51:00,17091.0,United Kingdom,3,1485
562173,2021-08-03 12:12:00,14530.0,United Kingdom,171,46043
543108,2021-02-03 12:37:00,14085.0,United Kingdom,124,24422
580709,2021-12-05 16:33:00,Sin identificar,United Kingdom,2,670
547987,2021-03-29 09:11:00,17428.0,United Kingdom,436,44452
571058,2021-10-13 14:18:00,13853.0,United Kingdom,312,109014
539034,2020-12-15 14:29:00,16161.0,United Kingdom,83,20965
567868,2021-09-22 14:18:00,17603.0,United Kingdom,74,39472
578266,2021-11-23 13:34:00,12748.0,United Kingdom,66,14168
543529,2021-02-09 12:16:00,18109.0,United Kingdom,35,17815
545156,2021-02-28 13:27:00,13509.0,United Kingdom,260,20932
551276,2021-04-27 13:06:00,16016.0,United Kingdom,89,21901
550885,2021-04-21 11:59:00,16185.0,United Kingdom,153,33500
546738,2021-03-16 11:57:00,16422.0,United Kingdom,1208,85308
538418,2020-12-12 12:00:00,17372.0,United Kingdom,128,17271
580319,2021-12-02 15:39:00,15078.0,United Kingdom,338,31018
A563185,2021-08-12 14:50:00,Sin identificar,United Kingdom,1,1106206
550833,2021-04-21 10:48:00,15860.0,United Kingdom,5,2475
567470,2021-09-20 12:39:00,16624.0,United Kingdom,292,38414
549557,2021-04-10 12:59:00,14450.0,United Kingdom,71,10842
568910,2021-09-29 13:39:00,16574.0,United Kingdom,416,45144
564726,2021-08-28 12:29:00,18077.0,United Kingdom,289,30193
561191,2021-07-25 13:42:00,15129.0,United Kingdom,228,29940
574665,2021-11-06 12:09:00,16168.0,United Kingdom,102,15654
547623,2021-03-24 11:29:00,15641.0,United Kingdom,430,54322
567111,2021-09-16 13:37:00,17663.0,United Kingdom,170,27128
572741,2021-10-25 15:47:00,14341.0,United Kingdom,520,79720
539592,2020-12-20 13:27:00,13319.0,United Kingdom,3,1485
542812,2021-02-01 11:21:00,14850.0,United Kingdom,293,32575
560417,2021-07-18 14:56:00,16011.0,United Kingdom,108,14718
581336,2021-12-08 12:10:00,16161.0,United Kingdom,92,31851
547417,2021-03-23 10:25:00,13239.0,United Kingdom,363,32956
575497,2021-11-10 09:10:00,14944.0,United Kingdom,12,3468
570653,2021-10-11 13:49:00,14710.0,United Kingdom,115,17291
545287,2021-03-01 11:42:00,15971.0,United Kingdom,60,11700
577488,2021-11-20 12:00:00,13090.0,United Kingdom,188,57576
541810,2021-01-21 15:00:00,Sin identificar,United Kingdom,78,52418
569738,2021-10-06 10:48:00,13013.0,United Kingdom,74,21681
544932,2021-02-25 08:14:00,16133.0,United Kingdom,144,30720
569872,2021-10-06 15:05:00,13089.0,United Kingdom,4,3300
573386,2021-10-30 14:27:00,17183.0,United Kingdom,231,48650
563155,2021-08-12 11:48:00,13069.0,United Kingdom,121,13868
579183,2021-11-28 15:16:00,15621.0,United Kingdom,168,48168
570888,2021-10-13 10:26:00,17509.0,United Kingdom,508,89814
536619,2020-12-02 10:18:00,17017.0,United Kingdom,48,9720
547730,2021-03-25 11:01:00,14796.0,United Kingdom,220,34951
561097,2021-07-25 10:47:00,15981.0,United Kingdom,196,39720
564863,2021-08-31 10:30:00,15491.0,United Kingdom,275,39098
557124,2021-06-16 18:19:00,16359.0,United Kingdom,139,23057
555630,2021-06-06 12:04:00,14732.0,United Kingdom,284,30272
536982,2020-12-03 14:27:00,Sin identificar,United Kingdom,1834,1066169
552321,2021-05-09 09:15:00,17049.0,United Kingdom,194,36826
560296,2021-07-18 10:21:00,Sin identificar,United Kingdom,82,50034
545051,2021-02-27 11:58:00,12599.0,France,71,11060
545086,2021-02-28 11:43:00,12678.0,France,214,35343
580901,2021-12-06 12:45:00,16528.0,United Kingdom,171,24441
568784,2021-09-29 09:15:00,15144.0,United Kingdom,20,14160
541886,2021-01-24 11:21:00,15039.0,United Kingdom,181,48141
540504,2021-01-09 11:02:00,13668.0,United Kingdom,67,20856
562372,2021-08-04 14:33:00,16258.0,United Kingdom,216,75480
579156,2021-11-28 13:47:00,17419.0,United Kingdom,86,30494
568918,2021-09-29 14:12:00,15955.0,United Kingdom,12,2520
538512,2020-12-12 14:03:00,16665.0,United Kingdom,59,13540
565918,2021-09-07 16:27:00,13249.0,United Kingdom,66,12773
564075,2021-08-22 15:22:00,17659.0,United Kingdom,36,8944
571554,2021-10-18 09:13:00,Sin identificar,United Kingdom,638,288429
557853,2021-06-23 11:01:00,16258.0,United Kingdom,434,80100
572050,2021-10-20 12:23:00,17346.0,United Kingdom,76,22437
576377,2021-11-15 09:12:00,16341.0,United Kingdom,34,5650
560272,2021-07-17 14:56:00,12691.0,France,47,15010
575601,2021-11-10 12:16:00,Sin identificar,United Kingdom,28,8380
540260,2021-01-06 09:40:00,13097.0,United Kingdom,344,77129
570380,2021-10-10 12:35:00,14606.0,United Kingdom,45,11155
562446,2021-08-04 19:06:00,13145.0,United Kingdom,24,11880
539404,2020-12-17 12:24:00,17315.0,United Kingdom,60,10892
547655,2021-03-24 12:52:00,14267.0,United Kingdom,140,41818
559890,2021-07-13 11:58:00,12464.0,Belgium,13,4560
576892,2021-11-17 08:20:00,15737.0,United Kingdom,37,6701
557525,2021-06-21 09:26:00,12759.0,Netherlands,353,63772
544474,2021-02-21 09:52:00,12423.0,Belgium,194,19231
557673,2021-06-22 10:15:00,16180.0,United Kingdom,883,158185
558626,2021-06-30 17:34:00,12569.0,Germany,47,9528
581175,2021-12-07 15:16:00,14646.0,Netherlands,7366,1090154
574306,2021-11-03 16:37:00,17481.0,United Kingdom,510,40500
540356,2021-01-06 15:12:00,Sin identificar,United Kingdom,117,51386
574681,2021-11-06 12:41:00,15156.0,United Kingdom,268,31780
565192,2021-09-01 15:59:00,17220.0,United Kingdom,7,1155
579538,2021-11-30 10:04:00,14062.0,United Kingdom,1390,123938
578622,2021-11-24 15:28:00,18184.0,United Kingdom,60,4980
568789,2021-09-29 09:37:00,14522.0,United Kingdom,10,7080
549553,2021-04-10 12:22:00,16931.0,United Kingdom,90,14706
545464,2021-03-03 09:10:00,Sin identificar,United Kingdom,434,174957
581008,2021-12-07 09:02:00,13089.0,United Kingdom,156,36180
577094,2021-11-17 16:39:00,15435.0,United Kingdom,54,14929
581138,2021-12-07 13:17:00,12950.0,United Kingdom,500,36000
550377,2021-04-18 11:45:00,13082.0,United Kingdom,4,3400
563238,2021-08-15 09:59:00,15093.0,United Kingdom,342,63042
556193,2021-06-09 12:04:00,14132.0,United Kingdom,388,30686
540540,2021-01-09 15:10:00,17218.0,United Kingdom,47,16935
573863,2021-11-01 11:51:00,16825.0,United Kingdom,208,45648
543995,2021-02-15 10:45:00,13408.0,United Kingdom,442,79350
564226,2021-08-24 10:13:00,12523.0,France,107,18426
550960,2021-04-21 16:39:00,12622.0,Germany,69,18010
574032,2021-11-02 12:37:00,17754.0,United Kingdom,410,62171
542659,2021-01-31 12:09:00,15738.0,United Kingdom,215,30507
537227,2020-12-06 08:42:00,17677.0,United Kingdom,700,92240
553677,2021-05-18 12:58:00,16553.0,United Kingdom,88,16200
546540,2021-03-14 15:05:00,15061.0,United Kingdom,404,51228
566867,2021-09-15 12:56:00,13694.0,United Kingdom,902,164218
571324,2021-10-17 11:08:00,12783.0,Portugal,1,28302
571944,2021-10-20 10:15:00,13755.0,United Kingdom,409,29785
580535,2021-12-04 16:02:00,16988.0,United Kingdom,43,12612
548704,2021-04-03 11:45:00,17381.0,United Kingdom,1897,93771
537457,2020-12-07 09:51:00,17511.0,United Kingdom,914,164494
555518,2021-06-05 10:58:00,14891.0,United Kingdom,434,44938
541506,2021-01-18 16:05:00,Sin identificar,United Kingdom,63,47864
569948,2021-10-06 18:23:00,14959.0,United Kingdom,94,15810
581136,2021-12-07 13:16:00,18273.0,United Kingdom,20,5100
565835,2021-09-07 11:32:00,14452.0,United Kingdom,46,12737
578349,2021-11-24 09:50:00,14539.0,United Kingdom,375,46535
570973,2021-10-13 11:53:00,14180.0,United Kingdom,26,14970
554789,2021-05-26 12:07:00,16966.0,United Kingdom,528,42696
553831,2021-05-19 11:36:00,14442.0,Channel Islands,223,91424
546686,2021-03-16 09:52:00,14636.0,United Kingdom,117,30019
553711,2021-05-18 15:39:00,13552.0,United Kingdom,128,53818
570597,2021-10-11 11:49:00,16837.0,United Kingdom,422,73770
